Trait	Supercluster	dataset_name	Supercluster_ID	P	P.fdr	BETA	SE	Enrichment	Coefficient_z-score	if.sig.fdr	disorder_type	minuslog10P	Trait2	MDD_group
mdd2019	Eccentric medium spiny neuron	mdd2019	Eccentric_medium_spiny_neuron	0.0023991533791019	0.00929671934401988	2.80331167298837e-09	9.93986537325605e-10	1.33288078783136	2.82027126899614	yes	psychiatric	2.6199419864764	mdd2019 (170.8k)	Reference
mdd2019	Ependymal	mdd2019	Ependymal	0.999720625476851	0.999994033312141	-2.95868332689111e-09	8.57369129900303e-10	0.701444689016295	-3.45088623290549	no	psychiatric	0.000121347765314458	mdd2019 (170.8k)	Reference
mdd2019	Fibroblast	mdd2019	Fibroblast	0.999339104564567	0.999994033312141	-2.5707543407671e-09	8.00557248683199e-10	0.71909201119178	-3.21120612547774	no	psychiatric	0.000287118128707951	mdd2019 (170.8k)	Reference
mdd2019	Hippocampal CA1-3	mdd2019	Hippocampal_CA1_3	0.00175883071389515	0.00778910744724997	2.95491591047818e-09	1.0124918393125e-09	1.31063501818054	2.91845898973825	yes	psychiatric	2.75477595904124	mdd2019 (170.8k)	Reference
mdd2019	Hippocampal CA4	mdd2019	Hippocampal_CA4	0.0192781667299305	0.0498019307189872	2.1155206216409e-09	1.02253855240248e-09	1.26561614941772	2.06889081753488	yes	psychiatric	1.71493426799182	mdd2019 (170.8k)	Reference
mdd2019	Hippocampal dentate gyrus	mdd2019	Hippocampal_dentate_gyrus	0.0718750186473163	0.132024944928207	1.25766108561569e-09	8.60252254749402e-10	1.16131119227886	1.46196778755558	no	psychiatric	1.14342202962857	mdd2019 (170.8k)	Reference
mdd2019	LAMP5-LHX6 and Chandelier	mdd2019	LAMP5_LHX6_and_Chandelier	0.000176537380107811	0.00136816469583553	3.46603691531527e-09	9.70095722016058e-10	1.40547176659641	3.57288135248358	yes	psychiatric	3.75316332282155	mdd2019 (170.8k)	Reference
mdd2019	Lower rhombic lip	mdd2019	Lower_rhombic_lip	0.700747604756222	0.944485902062734	-5.16617870290251e-10	9.81133776763141e-10	0.971992298694726	-0.52655191628875	no	psychiatric	0.154438378038505	mdd2019 (170.8k)	Reference
mdd2019	Mammillary body	mdd2019	Mammillary_body	0.146689022872205	0.227367985451917	9.20198234595438e-10	8.75762115171684e-10	1.16090067486186	1.05073994256425	no	psychiatric	0.833602384346215	mdd2019 (170.8k)	Reference
mdd2019	Medium spiny neuron	mdd2019	Medium_spiny_neuron	0.0854695600709981	0.14719757567783	1.24812228227113e-09	9.11575481478546e-10	1.1343143543136	1.36919246692191	no	psychiatric	1.06818853143608	mdd2019 (170.8k)	Reference
mdd2019	MGE interneuron	mdd2019	MGE_interneuron	3.64857520918083e-06	0.000113105831484606	4.70940427001957e-09	1.05007379830825e-09	1.51762585772118	4.4848317114538	yes	psychiatric	5.43787669707595	mdd2019 (170.8k)	Reference
mdd2019	Microglia	mdd2019	Microglia	0.994162188114684	0.999994033312141	-2.01340688453058e-09	7.9840085966624e-10	0.67978870201417	-2.52179949477041	no	psychiatric	0.00254275880456922	mdd2019 (170.8k)	Reference
mdd2019	Midbrain-derived inhibitory	mdd2019	Midbrain_derived_inhibitory	0.0724007762509521	0.132024944928207	1.47665020779944e-09	1.01269337519696e-09	1.23052063546035	1.45814147101758	no	psychiatric	1.14025677745344	mdd2019 (170.8k)	Reference
mdd2019	Miscellaneous	mdd2019	Miscellaneous	0.00174379698418348	0.00778910744724997	2.65157834757381e-09	9.07722148620911e-10	1.26762184591597	2.92113434887792	yes	psychiatric	2.75850407776413	mdd2019 (170.8k)	Reference
mdd2019	Oligodendrocyte precursor	mdd2019	Oligodendrocyte_precursor	0.0423869972716324	0.0938569225300432	1.4585309526095e-09	8.46195435943264e-10	1.20151000528207	1.72363367923825	no	psychiatric	1.37276734810624	mdd2019 (170.8k)	Reference
mdd2019	Oligodendrocyte	mdd2019	Oligodendrocyte	0.958720425897468	0.999994033312141	-1.58670770219731e-09	9.13988178175359e-10	0.846562049885087	-1.73602650459323	no	psychiatric	0.0183080197236775	mdd2019 (170.8k)	Reference
mdd2019	Splatter	mdd2019	Splatter	0.106811134310665	0.174270798085822	1.21613918700985e-09	9.77865869435151e-10	1.13709076545135	1.24366666740535	no	psychiatric	0.971383472797764	mdd2019 (170.8k)	Reference
mdd2019	Thalamic excitatory	mdd2019	Thalamic_excitatory	0.000246339551323138	0.00152730521820346	3.2440205134825e-09	9.3093105799901e-10	1.35492225486299	3.48470543077095	yes	psychiatric	3.60846585392465	mdd2019 (170.8k)	Reference
mdd2019	Upper-layer intratelencephalic	mdd2019	Upper_layer_intratelencephalic	0.0165749276877281	0.0467111598472336	2.14757457013844e-09	1.00812620157513e-09	1.23486239488894	2.1302636185658	yes	psychiatric	1.78054835763747	mdd2019 (170.8k)	Reference
mdd2019	Upper rhombic lip	mdd2019	Upper_rhombic_lip	0.683499034401107	0.944485902062734	-4.29145933814896e-10	8.98723863442448e-10	0.954884708797772	-0.477505885034706	no	psychiatric	0.165262094636126	mdd2019 (170.8k)	Reference
mdd2019	Vascular	mdd2019	Vascular	0.995659899573173	0.999994033312141	-2.38235403694853e-09	9.0777124635719e-10	0.673743924312289	-2.62439909449513	no	psychiatric	0.00188898382763652	mdd2019 (170.8k)	Reference
mild_impair	Amygdala excitatory	mild_impair_mlm_correctGRM	Amygdala_excitatory	0.523895469450204	0.865555660417428	-4.15503955735586e-11	6.93281688451983e-10	1.08262895744372	-0.0599329194260644	no	psychiatric	0.28075535723307	mild_impair (28.7k)	Impair
mild_impair	Astrocyte	mild_impair_mlm_correctGRM	Astrocyte	0.970147620377838	0.994857679546765	-1.57449748375338e-09	8.36178745511668e-10	0.790151320999426	-1.88296759778309	no	psychiatric	0.0131621772413517	mild_impair (28.7k)	Impair
mild_impair	Bergmann glia	mild_impair_mlm_correctGRM	Bergmann_glia	0.721718236520339	0.932219388838771	-4.9623603969594e-10	8.44005635697713e-10	1.0593808427236	-0.587953467023615	no	psychiatric	0.141632320723996	mild_impair (28.7k)	Impair
mild_impair	Cerebellar inhibitory	mild_impair_mlm_correctGRM	Cerebellar_inhibitory	0.251106652795238	0.6486921863877	5.69420762134181e-10	8.48600803577753e-10	1.24540642194262	0.671011339764785	no	psychiatric	0.600141780978886	mild_impair (28.7k)	Impair
mild_impair	CGE interneuron	mild_impair_mlm_correctGRM	CGE_interneuron	0.0393028734070284	0.406129691872627	1.48646142403602e-09	8.45140369767374e-10	1.44540122466895	1.75883377153687	no	psychiatric	1.40557569748211	mild_impair (28.7k)	Impair
mild_impair	Choroid plexus	mild_impair_mlm_correctGRM	Choroid_plexus	0.966759711594897	0.994857679546765	-1.41471716711666e-09	7.70891820576294e-10	0.773296987544896	-1.83516951322568	no	psychiatric	0.0146814565231776	mild_impair (28.7k)	Impair
mild_impair	Committed oligodendrocyte precursor	mild_impair_mlm_correctGRM	Committed_oligodendrocyte_precursor	0.207299825117192	0.6486921863877	6.83410384660257e-10	8.37691333197377e-10	1.29096441528096	0.81582601798177	no	psychiatric	0.683401064286604	mild_impair (28.7k)	Impair
mild_impair	Deep-layer corticothalamic and 6b	mild_impair_mlm_correctGRM	Deep_layer_corticothalamic_and_6b	0.127821960479741	0.6486921863877	8.40645727216072e-10	7.39518531438918e-10	1.26986929326073	1.13674734503324	no	psychiatric	0.893394525709354	mild_impair (28.7k)	Impair
mild_impair	Deep-layer intratelencephalic	mild_impair_mlm_correctGRM	Deep_layer_intratelencephalic	0.293715347465004	0.700398136262702	3.91020653510024e-10	7.20691656825045e-10	1.20743984024644	0.542563036226389	no	psychiatric	0.532073359758376	mild_impair (28.7k)	Impair
mild_impair	Deep-layer near-projecting	mild_impair_mlm_correctGRM	Deep_layer_near_projecting	0.0325865716835202	0.406129691872627	1.49224861571492e-09	8.09215349102188e-10	1.42011321639107	1.84406859974981	no	psychiatric	1.48696132769833	mild_impair (28.7k)	Impair
mild_impair	Eccentric medium spiny neuron	mild_impair_mlm_correctGRM	Eccentric_medium_spiny_neuron	0.200261253332205	0.6486921863877	7.33370853883613e-10	8.72345606205473e-10	1.27164026811848	0.840688425168584	no	psychiatric	0.698403070136302	mild_impair (28.7k)	Impair
mild_impair	Ependymal	mild_impair_mlm_correctGRM	Ependymal	0.677096287197756	0.91260803926654	-3.93862053855072e-10	8.56977606647999e-10	0.999802512451954	-0.459594335720897	no	psychiatric	0.169349567614403	mild_impair (28.7k)	Impair
mild_impair	Fibroblast	mild_impair_mlm_correctGRM	Fibroblast	0.994857679546765	0.994857679546765	-2.28176587073672e-09	8.89192776621731e-10	0.612298570837228	-2.56610931929263	no	psychiatric	0.00223904328278443	mild_impair (28.7k)	Impair
mild_impair	Hippocampal CA1-3	mild_impair_mlm_correctGRM	Hippocampal_CA1_3	0.201364334015152	0.6486921863877	6.30261252526899e-10	7.5321817098251e-10	1.2173499261493	0.836757896725695	no	psychiatric	0.696017449929852	mild_impair (28.7k)	Impair
mild_impair	Hippocampal CA4	mild_impair_mlm_correctGRM	Hippocampal_CA4	0.361450031127379	0.746996730996584	2.78288568047136e-10	7.84827597443872e-10	1.16760877246068	0.354585604473521	no	psychiatric	0.441951733516408	mild_impair (28.7k)	Impair
mild_impair	Hippocampal dentate gyrus	mild_impair_mlm_correctGRM	Hippocampal_dentate_gyrus	0.614265307393013	0.865555660417428	-2.15069557396493e-10	7.40461453567627e-10	1.03037013368314	-0.290453414367843	no	psychiatric	0.211644012164146	mild_impair (28.7k)	Impair
mild_impair	LAMP5-LHX6 and Chandelier	mild_impair_mlm_correctGRM	LAMP5_LHX6_and_Chandelier	0.233749744062362	0.6486921863877	5.61057176300594e-10	7.72217232356328e-10	1.26101803974451	0.726553556165271	no	psychiatric	0.631248855973582	mild_impair (28.7k)	Impair
mild_impair	Lower rhombic lip	mild_impair_mlm_correctGRM	Lower_rhombic_lip	0.613179662318347	0.865555660417428	-2.49897912082818e-10	8.68859481789503e-10	1.02166974186058	-0.287616026895544	no	psychiatric	0.212412258073031	mild_impair (28.7k)	Impair
mild_impair	Mammillary body	mild_impair_mlm_correctGRM	Mammillary_body	0.812143179425051	0.994857679546765	-6.26508806093671e-10	7.07262918778785e-10	0.942553312462989	-0.885821650561646	no	psychiatric	0.0903673986497023	mild_impair (28.7k)	Impair
mild_impair	Medium spiny neuron	mild_impair_mlm_correctGRM	Medium_spiny_neuron	0.392955304946619	0.761350903334075	2.15330165488201e-10	7.92748855706961e-10	1.11247092321233	0.271624694174011	no	psychiatric	0.405656843820275	mild_impair (28.7k)	Impair
mild_impair	MGE interneuron	mild_impair_mlm_correctGRM	MGE_interneuron	0.565131073160083	0.865555660417428	-1.39152002658095e-10	8.48531921066179e-10	1.09382771909811	-0.163991476576687	no	psychiatric	0.247850812803056	mild_impair (28.7k)	Impair
mild_impair	Microglia	mild_impair_mlm_correctGRM	Microglia	0.243971473908617	0.6486921863877	6.65130202431013e-10	9.58975297912173e-10	1.2611956429371	0.693584291356719	no	psychiatric	0.612660950088806	mild_impair (28.7k)	Impair
mild_impair	Midbrain-derived inhibitory	mild_impair_mlm_correctGRM	Midbrain_derived_inhibitory	0.0122773840179946	0.380598904557833	1.91628197898199e-09	8.52311182647351e-10	1.56920456144774	2.24833607489445	no	psychiatric	1.91089415987059	mild_impair (28.7k)	Impair
mild_impair	Miscellaneous	mild_impair_mlm_correctGRM	Miscellaneous	0.0570899584366746	0.442447177884228	1.30172334757067e-09	8.2404185919283e-10	1.37355078993491	1.57968109635322	no	psychiatric	1.24344027317355	mild_impair (28.7k)	Impair
mild_impair	Oligodendrocyte precursor	mild_impair_mlm_correctGRM	Oligodendrocyte_precursor	0.904682760871763	0.994857679546765	-9.28029889975391e-10	7.0912105360992e-10	0.896971123391012	-1.3087044662559	no	psychiatric	0.0435036852769781	mild_impair (28.7k)	Impair
mild_impair	Oligodendrocyte	mild_impair_mlm_correctGRM	Oligodendrocyte	0.228534231442042	0.6486921863877	6.61968097551875e-10	8.9012169398529e-10	1.28236004340665	0.743682691956517	no	psychiatric	0.641048739082423	mild_impair (28.7k)	Impair
mild_impair	Splatter	mild_impair_mlm_correctGRM	Splatter	0.331896716015528	0.734914156891525	3.85098222625699e-10	8.85931383828502e-10	1.14636114820019	0.434681770682419	no	psychiatric	0.478997044739305	mild_impair (28.7k)	Impair
mild_impair	Thalamic excitatory	mild_impair_mlm_correctGRM	Thalamic_excitatory	0.889853206970539	0.994857679546765	-9.83769381166431e-10	8.02587089578299e-10	0.85514377391178	-1.22574782717142	no	psychiatric	0.0506816300525089	mild_impair (28.7k)	Impair
mild_impair	Upper-layer intratelencephalic	mild_impair_mlm_correctGRM	Upper_layer_intratelencephalic	0.537981970883144	0.865555660417428	-7.816972539703e-11	8.19810483064728e-10	1.09504093130115	-0.0953509707570525	no	psychiatric	0.269232278380383	mild_impair (28.7k)	Impair
mild_impair	Upper rhombic lip	mild_impair_mlm_correctGRM	Upper_rhombic_lip	0.512349664595861	0.865555660417428	-3.08818180751676e-11	9.97443680856447e-10	1.09893211476973	-0.0309609641806053	no	psychiatric	0.290433543763525	mild_impair (28.7k)	Impair
mild_impair	Vascular	mild_impair_mlm_correctGRM	Vascular	0.96496309133216	0.994857679546765	-1.78033667467679e-09	9.82833180699245e-10	0.746475216577543	-1.81143322146507	no	psychiatric	0.015489297575713	mild_impair (28.7k)	Impair
mild	Amygdala excitatory	mild_mlm_correctGRM	Amygdala_excitatory	0.0411867544215411	0.207772632150082	1.36233157407163e-09	7.84266475072764e-10	1.56570541450337	1.73707740592282	no	psychiatric	1.38524242975639	mild (11.3k)	Symptome
mild	Astrocyte	mild_mlm_correctGRM	Astrocyte	0.766501974959696	0.913906200913484	-5.93910695186386e-10	8.165119898991e-10	0.82991541174172	-0.727375350923846	no	psychiatric	0.115486721810267	mild (11.3k)	Symptome
mild	Bergmann glia	mild_mlm_correctGRM	Bergmann_glia	0.0744348157901849	0.256386587721748	1.25374380239238e-09	8.68522910649311e-10	1.51961490273284	1.44353567075746	no	psychiatric	1.12822388207699	mild (11.3k)	Symptome
mild	Cerebellar inhibitory	mild_mlm_correctGRM	Cerebellar_inhibitory	0.391236308178712	0.577539312073337	2.31303722738796e-10	8.37758788392353e-10	1.12599891656994	0.276098234890099	no	psychiatric	0.407560847877394	mild (11.3k)	Symptome
mild	CGE interneuron	mild_mlm_correctGRM	CGE_interneuron	0.104913003615721	0.289918707386858	1.16656595582359e-09	9.302432298515e-10	1.48796484695386	1.25404401600409	no	psychiatric	0.979170679122458	mild (11.3k)	Symptome
mild	Choroid plexus	mild_mlm_correctGRM	Choroid_plexus	0.485542917531579	0.684174111067224	2.93142277517005e-11	8.08747175580757e-10	1.00892474268844	0.0362464669266388	no	psychiatric	0.313772376418457	mild (11.3k)	Symptome
mild	Committed oligodendrocyte precursor	mild_mlm_correctGRM	Committed_oligodendrocyte_precursor	0.593292627622932	0.76633631067962	-2.32343583932854e-10	9.84410353336396e-10	0.878251442730478	-0.236023100676854	no	psychiatric	0.226731048262196	mild (11.3k)	Symptome
mild	Deep-layer corticothalamic and 6b	mild_mlm_correctGRM	Deep_layer_corticothalamic_and_6b	0.023121726476341	0.189867808845051	1.58525457609042e-09	7.95345638492255e-10	1.64125462412167	1.99316435442533	no	psychiatric	1.63597974070333	mild (11.3k)	Symptome
mild	Deep-layer intratelencephalic	mild_mlm_correctGRM	Deep_layer_intratelencephalic	0.14028324550977	0.289918707386858	9.49586704491316e-10	8.80022966183164e-10	1.45789704709465	1.07904763964271	no	psychiatric	0.85299419509536	mild (11.3k)	Symptome
mild	Deep-layer near-projecting	mild_mlm_correctGRM	Deep_layer_near_projecting	0.159726177465416	0.291804521926046	7.9822698829129e-10	8.01767665160939e-10	1.36730872433402	0.995583911619911	no	psychiatric	0.796623901662889	mild (11.3k)	Symptome
mild	Eccentric medium spiny neuron	mild_mlm_correctGRM	Eccentric_medium_spiny_neuron	0.169434883698995	0.291804521926046	7.79263487686948e-10	8.14787551627862e-10	1.39993325595527	0.956400826362725	no	psychiatric	0.770997171110775	mild (11.3k)	Symptome
mild	Ependymal	mild_mlm_correctGRM	Ependymal	0.992482191891842	0.998636510195015	-2.16631400978259e-09	8.90929939816916e-10	0.201867194489316	-2.43152004772425	no	psychiatric	0.0032772770409089	mild (11.3k)	Symptome
mild	Fibroblast	mild_mlm_correctGRM	Fibroblast	0.933065442530278	0.998636510195015	-1.34196668102756e-09	8.95230882559952e-10	0.474722116367518	-1.49901741234635	no	psychiatric	0.0300878950176341	mild (11.3k)	Symptome
mild	Hippocampal CA1-3	mild_mlm_correctGRM	Hippocampal_CA1_3	0.0244990721090388	0.189867808845051	1.58501317105455e-09	8.05144202566954e-10	1.62586488574845	1.96860781708571	no	psychiatric	1.61085036402549	mild (11.3k)	Symptome
mild	Hippocampal CA4	mild_mlm_correctGRM	Hippocampal_CA4	0.0517053661168483	0.207772632150082	1.28347462401173e-09	7.88114341901281e-10	1.56150405847187	1.62853859620854	no	psychiatric	1.28646438236059	mild (11.3k)	Symptome
mild	Hippocampal dentate gyrus	mild_mlm_correctGRM	Hippocampal_dentate_gyrus	0.309947613118443	0.505704000351143	3.7986114011361e-10	7.65850857064913e-10	1.20382975244829	0.495998844434815	no	psychiatric	0.50871170376629	mild (11.3k)	Symptome
mild	LAMP5-LHX6 and Chandelier	mild_mlm_correctGRM	LAMP5_LHX6_and_Chandelier	0.0383362283888425	0.207772632150082	1.42312158771677e-09	8.03874367088998e-10	1.63036335914111	1.77032835724094	no	psychiatric	1.41639061630109	mild (11.3k)	Symptome
mild	Lower rhombic lip	mild_mlm_correctGRM	Lower_rhombic_lip	0.699541351121686	0.867431275390891	-4.51068528530646e-10	8.62328775928363e-10	0.859290486270683	-0.523081846648381	no	psychiatric	0.155186608501421	mild (11.3k)	Symptome
mild	Mammillary body	mild_mlm_correctGRM	Mammillary_body	0.115016073783937	0.289918707386858	9.3306581738538e-10	7.77376018093346e-10	1.44516982241351	1.2002760513167	no	psychiatric	0.939241461665038	mild (11.3k)	Symptome
mild	Medium spiny neuron	mild_mlm_correctGRM	Medium_spiny_neuron	0.0536187437806665	0.207772632150082	1.48318060713985e-09	9.20809804959375e-10	1.5696800523915	1.61073502818021	no	psychiatric	1.27068336520423	mild (11.3k)	Symptome
mild	MGE interneuron	mild_mlm_correctGRM	MGE_interneuron	0.00248249683625179	0.0769574019238055	2.43291557010869e-09	8.66023146179676e-10	1.97862203691857	2.80929624207056	no	psychiatric	2.60511129630661	mild (11.3k)	Symptome
mild	Microglia	mild_mlm_correctGRM	Microglia	0.979526838692762	0.998636510195015	-1.90088948356817e-09	9.29951795927409e-10	0.182358182428068	-2.04407313571827	no	psychiatric	0.00898365998932385	mild (11.3k)	Symptome
mild	Midbrain-derived inhibitory	mild_mlm_correctGRM	Midbrain_derived_inhibitory	0.56734729050858	0.764685478511564	-1.49192540767607e-10	8.7954571486998e-10	1.10039421588243	-0.169624543949557	no	psychiatric	0.246151014864808	mild (11.3k)	Symptome
mild	Miscellaneous	mild_mlm_correctGRM	Miscellaneous	0.0888217369747384	0.275347384621689	1.0892037790876e-09	8.07986888224316e-10	1.45915675701643	1.34804635441709	no	psychiatric	1.0514807381296	mild (11.3k)	Symptome
mild	Oligodendrocyte precursor	mild_mlm_correctGRM	Oligodendrocyte_precursor	0.167639274247316	0.291804521926046	7.57004454155312e-10	7.85652391367231e-10	1.41142864880398	0.963536116574323	no	psychiatric	0.775624228004431	mild (11.3k)	Symptome
mild	Oligodendrocyte	mild_mlm_correctGRM	Oligodendrocyte	0.340151962874639	0.52723554245569	3.97103271483543e-10	9.63729605171538e-10	1.17276975193661	0.412048430755493	no	psychiatric	0.468327018564462	mild (11.3k)	Symptome
mild	Splatter	mild_mlm_correctGRM	Splatter	0.14017829700085	0.289918707386858	9.43783541178523e-10	8.74263320958022e-10	1.36545504363045	1.07951862848863	no	psychiatric	0.853319220480496	mild (11.3k)	Symptome
mild	Thalamic excitatory	mild_mlm_correctGRM	Thalamic_excitatory	0.138358359319034	0.289918707386858	8.86925602987394e-10	8.15395394488799e-10	1.41437416760956	1.08772456771532	no	psychiatric	0.858994596577558	mild (11.3k)	Symptome
mild	Upper-layer intratelencephalic	mild_mlm_correctGRM	Upper_layer_intratelencephalic	0.0237828651186421	0.189867808845051	1.60980128692998e-09	8.12527094170044e-10	1.65472556314316	1.98122782425404	no	psychiatric	1.62373582716633	mild (11.3k)	Symptome
mild	Upper rhombic lip	mild_mlm_correctGRM	Upper_rhombic_lip	0.910941626872916	0.998636510195015	-1.22412774743205e-09	9.09066786162695e-10	0.514752602459255	-1.34657625387379	no	psychiatric	0.0405094517198851	mild (11.3k)	Symptome
mild	Vascular	mild_mlm_correctGRM	Vascular	0.998636510195015	0.998636510195015	-2.78223510629463e-09	9.28356404744508e-10	-0.099834414514513	-2.99694717683381	no	psychiatric	0.000592560165173509	mild (11.3k)	Symptome
moderate_impair	Amygdala excitatory	moderate_impair_mlm_correctGRM	Amygdala_excitatory	0.10153474576077	0.224826937041706	1.02040736722844e-09	8.01668177370408e-10	1.28179161058725	1.27285502410178	no	psychiatric	0.99338531430294	moderate_impair (29k)	Impair
moderate_impair	Astrocyte	moderate_impair_mlm_correctGRM	Astrocyte	0.395811936928839	0.613508502239701	2.39513187210289e-10	9.06551506396678e-10	1.20273396094706	0.264202514165241	no	psychiatric	0.402511112443536	moderate_impair (29k)	Impair
moderate_impair	Bergmann glia	moderate_impair_mlm_correctGRM	Bergmann_glia	0.0876842990810326	0.224826937041706	1.32878820777978e-09	9.80544291755992e-10	1.4110961779768	1.35515368245135	no	psychiatric	1.05707816527624	moderate_impair (29k)	Impair
moderate_impair	Cerebellar inhibitory	moderate_impair_mlm_correctGRM	Cerebellar_inhibitory	0.325327279965737	0.560285871052102	4.0003904939034e-10	8.83374968332718e-10	1.19647887498225	0.452853050777943	no	psychiatric	0.487679517899085	moderate_impair (29k)	Impair
moderate_impair	CGE interneuron	moderate_impair_mlm_correctGRM	CGE_interneuron	0.0301691763584375	0.183499716507564	1.9009278387329e-09	1.01203994799277e-09	1.45571419295633	1.87831304732892	no	psychiatric	1.52043654623431	moderate_impair (29k)	Impair
moderate_impair	Choroid plexus	moderate_impair_mlm_correctGRM	Choroid_plexus	0.943529384936902	0.950101263242154	-1.53261530791433e-09	9.66882313237906e-10	0.840039993793927	-1.58511050096872	no	psychiatric	0.0252445697786233	moderate_impair (29k)	Impair
moderate_impair	Committed oligodendrocyte precursor	moderate_impair_mlm_correctGRM	Committed_oligodendrocyte_precursor	0.888479060782878	0.950101263242154	-1.06176486311967e-09	8.71385213541221e-10	0.9408676369604	-1.21847932076419	no	psychiatric	0.05135280296685	moderate_impair (29k)	Impair
moderate_impair	Deep-layer corticothalamic and 6b	moderate_impair_mlm_correctGRM	Deep_layer_corticothalamic_and_6b	9.56685859376805e-06	0.000296572616406809	3.78691172325875e-09	8.85875558984221e-10	1.73428451102872	4.2747671327573	yes	psychiatric	5.01923064522836	moderate_impair (29k)	Impair
moderate_impair	Deep-layer intratelencephalic	moderate_impair_mlm_correctGRM	Deep_layer_intratelencephalic	0.0032845434577099	0.0339402823963356	2.50336291852778e-09	9.21053487146868e-10	1.54483130651863	2.71793435827751	yes	psychiatric	2.4835249876191	moderate_impair (29k)	Impair
moderate_impair	Deep-layer near-projecting	moderate_impair_mlm_correctGRM	Deep_layer_near_projecting	0.017005880296204	0.131795572295581	1.83259526481903e-09	8.64459361357372e-10	1.43486570704762	2.11993223364658	no	psychiatric	1.76940088223236	moderate_impair (29k)	Impair
moderate_impair	Eccentric medium spiny neuron	moderate_impair_mlm_correctGRM	Eccentric_medium_spiny_neuron	0.147311896119906	0.304444585314473	9.00587151330286e-10	8.59312518996347e-10	1.30739360008683	1.04803215526541	no	psychiatric	0.831762180444406	moderate_impair (29k)	Impair
moderate_impair	Ependymal	moderate_impair_mlm_correctGRM	Ependymal	0.936369268801403	0.950101263242154	-1.52643205731177e-09	1.0009452767425e-09	0.852819544087911	-1.5249905192414	no	psychiatric	0.0285528480819722	moderate_impair (29k)	Impair
moderate_impair	Fibroblast	moderate_impair_mlm_correctGRM	Fibroblast	0.507880054120305	0.656011736572061	-2.21938111433493e-11	1.1235295733468e-09	1.08682823176527	-0.0197536510563205	no	psychiatric	0.294238842803582	moderate_impair (29k)	Impair
moderate_impair	Hippocampal CA1-3	moderate_impair_mlm_correctGRM	Hippocampal_CA1_3	0.0983756828121911	0.224826937041706	1.09726318071983e-09	8.50023292611073e-10	1.2748232917476	1.29086248607293	no	psychiatric	1.00711224024368	moderate_impair (29k)	Impair
moderate_impair	Hippocampal CA4	moderate_impair_mlm_correctGRM	Hippocampal_CA4	0.0833140154289511	0.224826937041706	1.26480788169535e-09	9.14459882370257e-10	1.35639551762068	1.38312014127618	no	psychiatric	1.07928193362982	moderate_impair (29k)	Impair
moderate_impair	Hippocampal dentate gyrus	moderate_impair_mlm_correctGRM	Hippocampal_dentate_gyrus	0.185765287926018	0.35992024535666	7.10915473386639e-10	7.95554488345307e-10	1.24074321990999	0.893610034009473	no	psychiatric	0.731035434963361	moderate_impair (29k)	Impair
moderate_impair	LAMP5-LHX6 and Chandelier	moderate_impair_mlm_correctGRM	LAMP5_LHX6_and_Chandelier	0.101530140146671	0.224826937041706	1.30149303485738e-09	1.02247818738625e-09	1.37243421434831	1.2728809777198	no	psychiatric	0.993405014339019	moderate_impair (29k)	Impair
moderate_impair	Lower rhombic lip	moderate_impair_mlm_correctGRM	Lower_rhombic_lip	0.767997982794236	0.915689902562358	-6.78288226296427e-10	9.26282112880549e-10	0.992243115120322	-0.732269593533539	no	psychiatric	0.114639920674846	moderate_impair (29k)	Impair
moderate_impair	Mammillary body	moderate_impair_mlm_correctGRM	Mammillary_body	0.0654107634294271	0.224826937041706	1.25892073358317e-09	8.33242154605246e-10	1.34179830486278	1.51087019136663	no	psychiatric	1.18435078205206	moderate_impair (29k)	Impair
moderate_impair	Medium spiny neuron	moderate_impair_mlm_correctGRM	Medium_spiny_neuron	0.478789490027497	0.656011736572061	4.39062537800427e-11	8.25430628289314e-10	1.10726533817841	0.0531919367603761	no	psychiatric	0.31985539141759	moderate_impair (29k)	Impair
moderate_impair	MGE interneuron	moderate_impair_mlm_correctGRM	MGE_interneuron	0.21266094077175	0.387793480230839	7.54405583859024e-10	9.46292512765005e-10	1.27660481985107	0.797222395488156	no	psychiatric	0.67231226921814	moderate_impair (29k)	Impair
moderate_impair	Microglia	moderate_impair_mlm_correctGRM	Microglia	0.46862791496152	0.656011736572061	7.97268041514751e-11	1.0127976575475e-09	1.0026623692099	0.0787193804777691	no	psychiatric	0.329171845161451	moderate_impair (29k)	Impair
moderate_impair	Midbrain-derived inhibitory	moderate_impair_mlm_correctGRM	Midbrain_derived_inhibitory	0.00134136174776811	0.0207911070904057	2.71213760763501e-09	9.03464125539974e-10	1.62853420889789	3.00193171036431	yes	psychiatric	2.87245408279491	moderate_impair (29k)	Impair
moderate_impair	Miscellaneous	moderate_impair_mlm_correctGRM	Miscellaneous	0.361817730604757	0.59033419203934	3.21187905716143e-10	9.08325825314425e-10	1.13485133870289	0.353604286881264	no	psychiatric	0.441510154681485	moderate_impair (29k)	Impair
moderate_impair	Oligodendrocyte precursor	moderate_impair_mlm_correctGRM	Oligodendrocyte_precursor	0.487498548615219	0.656011736572061	2.54393455996899e-11	8.11679296255525e-10	1.15465242551326	0.0313416218906258	no	psychiatric	0.312026672948705	moderate_impair (29k)	Impair
moderate_impair	Oligodendrocyte	moderate_impair_mlm_correctGRM	Oligodendrocyte	0.870523016300712	0.950101263242154	-1.01634640408889e-09	9.0032435611182e-10	0.968529526477727	-1.12886694355146	no	psychiatric	0.0602197418123033	moderate_impair (29k)	Impair
